ResponseID,Cluster,Did you pursue further training after placing your first dental implant?,"If Yes, this was CE ","If Yes, this was: None","If Yes, this was: Other","If Yes, this was: Uni1yr","If Yes, this was: Uni2yr","If Yes, this was: Uni3yr","If Yes, this was: ",Challenge.Anasthesia,Challenge.Implant.position,Challenge.Incision,Challenge.No.information,Challenge.prep.osteotomy,Challenge.reflection,Challenge.suturing,Challenge.other,Challenge,Reflection.Ad.prep,Reflection.Some.prep,Reflection.not.prep,Reflection.no.infromation,Reflection
R_d7s7FqVDpSLhEWZ,4,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_qw66Z6iYu9GoXcZ,4,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_00zDBgB7vddMMfP,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1FtsUp1mQWI3vnf,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_1q9BA0gP7td0naj,3,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_210vshyxI8imPDd,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2D1y2FpR5Fi83Lv,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2D5BL575AKv2Vah,3,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2eQJFGpyxwkJmqM,3,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2fjHsacBx9Y2TVU,5,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2foHRmMa5Zrr7RU,3,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2fpQGvMhwV9F3m9,5,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_2YwXqrg4LlfPlJl,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3L4JcdzLXrqAxhE,3,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3NWJ4wZbjMHmjpR,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3oAQZka53V3IZvU,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3oLQaQk2H6JuHip,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3PhvukwDEDEI1vK,1,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3PuBwMWvGAIQRFz,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_3sahrTDLNKTYNfA,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_5w4tnAw9qwhTZpH,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_9Y5aHoQc40BSCcN,5,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_bdbqEM6q6EItBCN,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_cwobnwDVFMEEYut,2,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_PUoRl4jgEk2cEil,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_ueuAfCaQE2PqB6F,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_vrzMF8bXJqJ1lUB,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_Zepcf0I3Iz14S1H,5,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,1,0,0,0,Preparation.of.osteotomy,0,1,0,0,Somewhat.prepared
R_32SoTw1BWggbuLI,2,No,0,1,0,0,0,0,None,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_7VQha1iH7yOQsyB,4,No,0,1,0,0,0,0,None,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_bKlXIhObl3Hg1Mt,4,No,0,1,0,0,0,0,None,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_23UySSupSDx8UJG,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_25RyBDZntjYpVNF,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_2lYCzpRyuCcU5TH,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_2ZJFuvNhUVfETsr,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_3dRFeSZ42jfD4EL,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_3KjMWRo4LFOrKff,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_3meqVRE7rbhEE2c,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_3po0yHLPtzoM0kM,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_3QDVmsSPKJBIVpO,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_PAskTWRT6JhQktH,2,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_1hWnSM9LpWwDEjE,5,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_ZfbO8JkF2c8KhLr,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,1,0,0,Reflection,1,0,0,0,Adequately.prepared
R_1kOmTERN7mfXBBx,3,No,0,1,0,0,0,0,None,0,0,0,0,0,1,0,0,Reflection,0,0,1,0,Not.adequately.prepared
R_3g15WOkxykhAM3n,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,0,1,0,Not.adequately.prepared
R_3J8mL7IC63wlsnr,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,0,1,0,Not.adequately.prepared
R_oY8acDadNrw2c3n,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,0,1,0,Not.adequately.prepared
R_1EXJK9paWyMLijB,2,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,0,1,0,0,Reflection,0,0,1,0,Not.adequately.prepared
R_2y9rH4ziwcXw44f,5,Yes,1,0,0,0,0,0,CE,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_1lmkgyeyoUM7GPT,3,No,0,1,0,0,0,0,None,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_3L1mN9QbrggKPdC,5,No,0,1,0,0,0,0,None,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_9RJ3pQHfQ2zSDF7,4,No,0,1,0,0,0,0,None,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_AnD7ptQGBp9nGUx,5,No,0,1,0,0,0,0,None,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_1cTUOfCyJbBEhwl,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_1CyFgqMs7Piedom,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_2EiQy6bfY5xCbaF,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_2mKwl2BLld4j7e9,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_2R2HUMWN59MVcf4,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_3EG6KjaGHbRpmpC,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_3Ljzabs0mRVLX3W,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_3paIPDME9P8i8EY,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_3rNGVJK1uH0XxWo,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_NWGzX3zHOLkKi8F,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_RCgcaE4HwWKhguR,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_TsXkwODb9EeUHMB,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_3JxxowhABzqswm0,3,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_1o5sBjoXt0HNJ8C,2,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_2dKiaYUqbOMO4j4,3,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_2QxufqzAgT8i2sF,5,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_2S1vb7zIOwqP7rt,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_3hoNVV9FLNjdoZc,5,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_Qm38bRlCrhmnyuZ,5,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,Somewhat.prepared
R_71V4goCekujeosF,5,Yes,1,0,0,0,0,0,CE,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_2wif5VJHZbnz0Mk,3,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_3g4TTOHPLsQk530,1,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_5haMDUixBlePxzL,5,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_5p7S2uby5N3AnAd,5,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_1Q9NCUHF9j9p71j,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_1QJJiM8DvAyJdR7,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_1Qsd7ybzZFrPOnV,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_2ePaUoKw1EPK4VY,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_2fp8a8YkQvsuKxc,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_2QheKP1UbhaIF5C,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_2TT7reSzJvGfCPn,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_2y3OgcoGcnT7C7t,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_3D71lBiRYAaLMmn,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_3hcg8EtlyipZl7v,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_3Pntp1t2KDigRSa,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_3QWMMIRZtlysIJb,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_A55WezcJqS3vpTz,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_AFgVOpklNSjpvCV,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_OfYdFfF1jnrTKGl,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_pcxufZkr8WPOpkR,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_Wk9JM3IkW6lb0iZ,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_Y3sY1m1rGmFSN5T,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_3CBICZ2b4JeKkx0,5,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_1cSqm4EeaDYhsy9,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_1kTWFLvZmq3owz0,2,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_2CB1UIuXEt6zB8Y,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_2wt9ldMHzSyrkHA,5,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_ehehV9in6Mfpn49,2,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,Adequately.prepared
R_2Qy5CPA5j8RdkFU,4,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,0,0,0,1,No.information
R_2bDAqZUpn4T0dJ7,5,Yes,1,0,0,0,0,0,CE,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_3L7sfyHeGhCtYym,5,Yes,1,0,0,0,0,0,CE,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_1P1TlkBkaiwYdXH,5,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_3I3Qam9Op3j1nVW,2,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_0JkUTlb9GKLHEk1,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_0l9MEvEubgiZt7P,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_11bSl9fpYe6BKIR,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_2sbtLTRNOM6cQAK,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_3LZIJgTRqhzoICM,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_ODmOgXS1v9uxGff,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_XZbxkkGgBEw8a4N,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_zUqA2fMnUdhEgCJ,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_1QnDw8vQq9GQvZB,4,Yes,0,0,0,0,1,0,University.2.yr,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_21HdcTrivKKF6Os,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,Not.adequately.prepared
R_1HjiDSARphKXppg,3,Yes,1,0,0,0,0,0,CE,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2DMqE11Brg0LvpX,2,Yes,1,0,0,0,0,0,CE,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_81im9iAXw4mpMVH,2,Yes,1,0,0,0,0,0,CE,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_RttQpUeihi3k9HP,1,Yes,1,0,0,0,0,0,CE,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_1doizxzZZcQd0s0,1,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2fHVZQ1pqKSLIwL,3,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2q8DHxECiI7l57E,5,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2xEQHeTwXop6HtL,3,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_3CU7RP7XWxDcLea,5,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_3EoMkcBoNtrqN6r,4,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_BzGQGdIMmsXVx7P,3,No,0,1,0,0,0,0,None,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_02pqxvm2O2Uo1X3,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_08MCgaOLBpgf3yl,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_12wZ7u9XR6XSHDt,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_1Cs9U6RHfGQre5i,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_1dALjkULHHorffv,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_1DZ0N4fimW4WQTu,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_1gcqen4zDp5t7Sf,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_1Io4sRIhni8fYag,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_1kNRiFwZMMT4O99,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_1lm18YLkKgWwrQn,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_1oBlBfg7W1H5dEN,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_1qeXDKluiiHPtln,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_20qvpDKVDjraxY5,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_21dN8LPSmhJslMb,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_23UD1bHIJwh2Uc9,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_24ko25VpEAMLCEA,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_24NqQLkIEDiT7aq,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2ClaowrWpzQKEJ5,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2QtcLozLPaSaCgK,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2rZw0797KwNoukP,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2sTH9PEKYS5Uf85,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2Sxz0wWg2JJHfQY,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2TI7utBPMBrUcDb,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2TT2EVuyWD1YOFf,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2wn6HSCAYqYkEp7,5,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2wzgbaoUc5gHMIB,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2y3nACYy7RcX0qN,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_2ZZEvhzuQvmX2GB,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_30vptijWMRvQm2h,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_31Gf4vgxoQjqwlj,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_33wjDrEC4a6JwMN,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_3Lb9pZIXnIjJqq3,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_3maVkzsBtyyR10d,2,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_3MSWmcDxTzZLH04,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_3p2WVbNDZNej2eF,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_8dYz0w3JgYnJhhr,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_A7ip1VIapzmYSJP,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_PBv7rDPgAhag8xP,4,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_pubD8bIh1qteE7v,3,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_qxrGLGPxDBh5xOF,1,Yes,0,0,1,0,0,0,Other,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_1jlKitNY06Ynh7K,5,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_3JklS1tAHpQVmbT,3,Yes,0,0,0,1,0,0,University.1.yr,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_20YZspaP6CYWutx,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_27OSP6FLsCXFUhJ,2,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_3dHbyhr2zt4glL8,5,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
R_3kiivlienIk8Mr3,4,Yes,0,0,0,0,0,1,University.3.yr,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,Somewhat.prepared
