ResponseID,clust,Did you pursue further training after placing your first dental implant?,"If Yes, this was CE ","If Yes, this was: None","If Yes, this was: Other","If Yes, this was: Uni1yr","If Yes, this was: Uni2yr","If Yes, this was: Uni3yr","If Yes, this was: ",Supervision.first.implant.1.on.1,Supervision.first.implant.multiple,Supervision.first.implant.no.,Supervision.first.implant.no.information,Supervision.first.implant.other,Supervision.first.implant,Setting.first.implant,Duration.Proc.1.to.2.hr,Duration.Proc.2.to.3.hr,Duration.Proc.Less.than.1.hr,Duration.Proc.More.than.3.hr,Duration.Proc.No.info,Duration.Proc,Area,Surgical.Guide,Challenge.Anasthesia,Challenge.Implant.position,Challenge.Incision,Challenge.No.information,Challenge.prep.osteotomy,Challenge.reflection,Challenge.suturing,Challenge.other,Challenge,Restoration.type.other,Restoration.type.cem.ret.cr,Restoration.type.imp.sup.br,Restoration.type.imp.sup.cd,Restoration.type.no.information,Restoration.type,No complications,Over-prepared.osteotomy,Under-prepared.osteotomy,Inappropriate.implant.positioning,Difficulties.in.flap.design.closure,Wrong sequence of drills,Other.Complication,Reflection.Ad.prep,Reflection.Some.prep,Reflection.not.prep,Reflection.no.infromation,Reflection,Formal.mentor,"If Yes, this was: ",Advice.University,Advice.CE,Adv.mentor,Adv.imp.company,Adv.On.line.Ed,Adv.other
R_1gHfZ6HVEJclDpJ,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,1,0,0,0
R_1hAsT47p3Sx3W6R,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,1,0,0,0
R_1DCtab8VSNlb8XG,5,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,Uni,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,1,0,0,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,1,0,1,0,0,0
R_1r7TLVx26gpg46e,3,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,0,0,1,Other,0,1,0,0,0,Cem.ret.cr,0,1,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,1,0,0,0
R_1jVfC7JJpiZcABU,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,1,0,0,0
R_bNpHCxKnN2giokF,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,1,0,0,0
R_d0DRoWjLXjZ5UZz,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,1,1,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,1,0,1,0,0,0
R_1NELvOzhXOBWL3j,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,1,0,0,0
R_2y3OgcoGcnT7C7t,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Other,1,0,1,0,0,0
R_pmxN5nVUsavC4fv,2,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,1,0,0,0,0,0,Incision,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Assoc,1,0,1,0,0,0
R_0eU6tf0tJoafbOx,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,1,0,0,0
R_1exDfXR3E2e49KI,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Assoc,1,0,1,0,0,0
R_1Hz42NtgsBbcpWN,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,1,0,0,0
R_22LE9AXj0b1uMjk,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,0,1,0,0,0
R_26eUsq1E9CqYDhE,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,0,1,0,0,0
R_2CVqI3yKNkeyZq8,3,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,Uni,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,0,1,0,0,0
R_2VqAhk9rOAtC717,3,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,CE,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Assoc,1,0,1,0,0,0
R_2vYAOcX7HLg2nRb,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,0,1,0,0,0
R_3Rej0rf1iu6tVa5,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,1,0,0,0,0,0,0,0,Anasthesia,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,1,0,0,0
R_cG5DRloXAUljhfP,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,0,1,0,0,0
R_QbJhnVbxXqfeJ8J,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,1,0,0,0,2.to.3.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,0,1,0,0,0
R_2xyjezoSjdVUwf8,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,0,1,Other,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,1,0,1,0,0,0
R_2dj27G1jPXVtjyi,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,1,1,0,0,0
R_2ZJFuvNhUVfETsr,3,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,1,1,0,0,0
R_3hxzY3VeiM6R0gH,2,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,1,1,0,0,0
R_3ixN4dg8Cg0eT6c,1,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,1,1,0,0,0
R_cHC9PwURdPXUrrb,3,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple ,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,1,1,0,0,0
R_vqKlFxdlPeppseR,2,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,1,1,0,0,0
R_0l9MEvEubgiZt7P,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,0,0,0,0,0,1,0,Suturing,1,0,0,0,0,Other,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,0,1,1,0,0,0
R_2xJirJqb7UJ9xM4,1,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,1,0,0,0,2.to.3.hr,Single.implant,0,0,0,0,0,0,0,0,1,Other,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_3paIPDME9P8i8EY,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_aXHdA1qhzEZVAjj,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_Cl5OZNf2ENpJoJ3,3,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_YRZ91DPgaVN4W8F,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,1,0,0,0,0,Other,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_2Tw4tFO1iT7J5iu,4,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,0,1,Other,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,0,1,1,0,0,0
R_3mTvo8KMB569Sw1,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,0,1,1,0,0,0
R_YQVyhpFEHUfWtJn,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,0,1,1,0,0,0
R_2BsRRjOPJmtkZ8T,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,0,1,1,0,0,0
R_2D6LzqxKLSuZWJq,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,0,1,1,0,0,0
R_2sTH9PEKYS5Uf85,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,CE,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Assoc,0,1,1,0,0,0
R_3DjCWxtZRWQtNYi,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,0,1,1,0,0,0
R_3IBZpm5t1RmzPS9,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Assoc,0,1,1,0,0,0
R_3iR0eYcHDjxDZKg,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,0,1,1,0,0,0
R_dp4U5cTtyPFFZrv,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,0,1,1,0,0,0
R_qwkqEjoySgxsGwV,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,0,1,Other,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,0,1,1,0,0,0
R_p6Phd3A6PqBGaaZ,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,0,1,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Sr.Coll,0,1,1,0,0,0
R_10AA0ny5tJAxFXy,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,1,0,0,0,Ad.prep,1,Other,0,1,1,0,0,0
R_3OpOJLUidetsc6D,3,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,1,0,0,0,Ad.prep,1,Assoc,0,1,1,0,0,0
R_2QtcLozLPaSaCgK,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Other,0,1,1,0,0,0
R_2rZw0797KwNoukP,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Other,0,1,1,0,0,0
R_pi9suW1CLqp90v7,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,0,1,0,imp.sup.cd,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Other,0,1,1,0,0,0
R_tPZrbbvFQOYoN5n,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,1,0,0,0,0,0,0,0,Anasthesia,0,0,1,0,0,imp.sup.br,0,1,0,1,0,0,0,0,0,1,0,Not.ad.prep,1,Uni,0,1,1,0,0,0
R_1exDU1dsJCdAsfm,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,1,0,1,0,0,0,0,1,0,0,Som.prep,1,Uni,0,1,1,0,0,0
R_3PXMv9HkwNIqw3E,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,1,0,0,0,0,0,0,0,Anasthesia,0,1,0,0,0,Cem.ret.cr,0,0,0,0,1,0,0,0,1,0,0,Som.prep,1,Uni,0,1,1,0,0,0
R_2QLgeCdqgbGbPUE,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,1,0,0,0,0,0,0,0,Anasthesia,0,1,0,0,0,Cem.ret.cr,0,0,0,1,1,0,0,0,1,0,0,Som.prep,1,Assoc,0,1,1,0,0,0
R_1Q9NCUHF9j9p71j,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,1,1,1,0,0,0
R_3Esu5mNIKFVglDl,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,1,1,1,0,0,0
R_agfYcYre8cHGRHP,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,1,1,0,0,0
R_2uqsU49jT0tvrrc,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,1,0,0,0,0,Other,0,0,1,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,1,1,1,0,0,0
R_3qsvXP1CEM3OFO0,2,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,1,1,0,0,0
R_AzmxirqYUFfleNj,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,1,1,0,0,0
R_2t42WXeZMoqAGF8,3,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,1,0,1,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,1,1,1,0,0,0
R_Y69bGhhuaasX0Wt,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Other,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,1,0,0,1,0,1,0,0,Som.prep,0,Not.applicable,1,1,1,0,0,0
R_1gbfMTP5kpWYRVT,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,1,1,1,0,0,0
R_1qVUakdSrM4uUMm,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,1,0,0,0,0,Other,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Other,1,1,1,0,0,0
R_2sUeXXImqNlwnvV,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,1,0,0,0,0,0,0,0,Anasthesia,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,1,1,0,0,0
R_2wztf3gDt3Na9ar,2,1,0,0,1,0,0,0,Other,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,1,0,0,0,0,Other,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Other,1,1,1,0,0,0
R_31hMph4kmY4cnFp,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,1,1,1,0,0,0
R_3dFCmSkbwU9Hh7x,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,1,1,0,0,0
R_3GDhAqzbpQsrVMI,4,1,0,0,1,0,0,0,Other,0,1,0,0,0,Multiple,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,1,1,0,0,0
R_3qKWP6bLbXCDrTX,1,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,1,1,0,0,0
R_A55WezcJqS3vpTz,2,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,1,1,1,0,0,0
R_PGwazSx9FoyBs0F,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,1,0,0,0,0,Other,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,1,1,0,0,0
R_4PDSW03p4g1yvOV,4,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Sr.Coll,1,1,1,0,0,0
R_1HnpbE2DdTY0mR1,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Other,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,1,1,0,0,0
R_1OMNV31ssZb5Qm5,5,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,1,1,0,0,0
R_22zCL15AtkfrTwp,3,1,0,0,1,0,0,0,Other,1,0,0,0,0,1on1,CE,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,1,1,0,0,0
